event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
369427889,true,2008-04-15 15:00:00.000,-10.21933,54.11366,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427890,true,2008-04-15 17:00:00.000,-10.223,54.1135,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427891,true,2008-04-15 19:00:00.000,-10.208,54.11533,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427892,true,2008-04-15 21:00:00.000,-10.2245,54.11383,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427893,true,2008-04-16 05:00:00.000,-10.2075,54.11366,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427894,true,2008-04-16 07:00:00.000,-10.20783,54.11466,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427895,true,2008-04-16 09:00:00.000,-10.209,54.11333,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427896,true,2008-04-16 17:00:00.000,-10.20783,54.11333,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427897,true,2008-04-16 19:00:00.000,-10.20766,54.11466,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427898,true,2008-04-16 21:00:00.000,-10.20783,54.11366,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427899,true,2008-04-17 17:00:00.000,-10.207,54.1155,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427900,true,2008-04-17 19:00:00.000,-10.20833,54.11466,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427901,true,2008-04-17 21:00:00.000,-10.20783,54.114,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427902,true,2008-04-18 05:00:00.000,-10.208,54.11333,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427903,true,2008-04-18 07:00:00.000,-10.20883,54.11466,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427904,true,2008-04-18 09:00:00.000,-10.20916,54.11533,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427905,true,2008-04-18 11:00:00.000,-10.20916,54.11533,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427906,true,2008-04-18 13:00:00.000,-10.20933,54.1155,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427907,true,2008-04-18 15:00:00.000,-10.20816,54.11466,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427908,true,2008-04-18 17:00:00.000,-10.20816,54.1145,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427909,true,2008-04-18 19:00:00.000,-10.20783,54.1135,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427910,true,2008-04-18 21:00:00.000,-10.2075,54.1145,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427911,true,2008-04-19 05:00:00.000,-10.20816,54.1135,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427912,true,2008-04-19 07:00:00.000,-10.20683,54.11583,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427913,true,2008-04-19 09:00:00.000,-10.2095,54.11716,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427914,true,2008-04-19 11:00:00.000,-10.21066,54.11716,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427915,true,2008-04-19 13:00:00.000,-10.21333,54.11733,,"5","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427916,true,2008-04-19 15:00:00.000,-10.21316,54.11683,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427917,true,2008-04-19 17:00:00.000,-10.21366,54.117,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427918,true,2008-04-19 19:00:00.000,-10.21383,54.11733,,"5","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427919,true,2008-04-19 21:00:00.000,-10.21383,54.11716,,"5","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427920,true,2008-04-20 05:00:00.000,-10.2075,54.11466,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427921,true,2008-04-20 07:00:00.000,-10.21016,54.11716,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427922,true,2008-04-20 09:00:00.000,-10.21383,54.11716,,"5","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427923,true,2008-04-20 11:00:00.000,-10.21266,54.1165,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427924,true,2008-04-20 13:00:00.000,-10.21416,54.11733,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427925,true,2008-04-20 15:00:00.000,-10.20933,54.12066,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427926,true,2008-04-20 17:00:00.000,-10.212,54.12233,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427927,true,2008-04-20 19:00:00.000,-10.213,54.1215,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427928,true,2008-04-20 21:00:00.000,-10.21216,54.1215,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427929,true,2008-04-21 05:00:00.000,-10.22533,54.114,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427930,true,2008-04-21 07:00:00.000,-10.2115,54.1295,,"2D fix","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427931,true,2008-04-21 09:00:00.000,-10.80966,55.14416,,"12","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427932,true,2008-04-21 11:00:00.000,-12.14583,56.17483,,"58","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427933,true,2008-04-21 13:00:00.000,-14.1035,57.30833,,"64","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427934,true,2008-04-21 15:00:00.000,-15.956,58.54683,,"50","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427935,true,2008-04-21 16:00:00.000,-16.6455,59.2505,,"65","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427936,true,2008-04-21 18:00:00.000,-18.137,60.63216,,"63","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427937,true,2008-04-21 20:00:00.000,-19.70833,61.97833,,"59","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427938,true,2008-04-21 22:00:00.000,-21.3585,63.20066,,"neg alt","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427939,true,2008-04-22 06:00:00.000,-21.20433,64.21733,,"9","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427940,true,2008-04-22 08:00:00.000,-20.999,64.13883,,"15","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427941,true,2008-04-22 10:00:00.000,-20.886,64.0515,,"14","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427942,true,2008-04-22 12:00:00.000,-20.80716,63.99566,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427943,true,2008-04-22 14:00:00.000,-20.80733,63.9955,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427944,true,2008-04-22 16:00:00.000,-20.80616,63.9955,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427945,true,2008-04-22 18:00:00.000,-20.80866,63.99466,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427946,true,2008-04-22 20:00:00.000,-20.807,63.99516,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427947,true,2008-04-22 22:00:00.000,-20.80983,63.993,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427948,true,2008-04-23 06:00:00.000,-20.80516,63.9815,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427949,true,2008-04-23 08:00:00.000,-20.808,63.97916,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427950,true,2008-04-23 10:00:00.000,-20.8045,63.9825,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427951,true,2008-04-23 12:00:00.000,-20.803,63.98183,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427952,true,2008-04-23 14:00:00.000,-20.8035,63.98266,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427953,true,2008-04-23 16:00:00.000,-20.80616,63.98266,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427954,true,2008-04-23 18:00:00.000,-20.80333,63.98166,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427955,true,2008-04-23 20:00:00.000,-20.80016,63.98083,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427956,true,2008-04-23 22:00:00.000,-20.80216,63.98083,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427957,true,2008-04-24 06:00:00.000,-20.80466,63.98183,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427958,true,2008-04-24 08:00:00.000,-20.8055,63.98333,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427959,true,2008-04-24 10:00:00.000,-20.80416,63.9835,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427960,true,2008-04-24 12:00:00.000,-20.80283,63.97583,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427961,true,2008-04-24 14:00:00.000,-20.804,63.97516,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427962,true,2008-04-24 16:00:00.000,-20.80416,63.98133,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427963,true,2008-04-24 18:00:00.000,-20.80583,63.98066,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427964,true,2008-04-24 20:00:00.000,-20.8055,63.975,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427965,true,2008-04-24 22:00:00.000,-20.80583,63.97583,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427966,true,2008-04-25 06:00:00.000,-20.807,63.97666,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427967,true,2008-04-25 08:00:00.000,-20.8025,63.982,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427968,true,2008-04-25 10:00:00.000,-20.80133,63.98133,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427969,true,2008-04-25 12:00:00.000,-20.80066,63.98,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427970,true,2008-04-25 14:00:00.000,-20.799,63.977,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427971,true,2008-04-25 16:00:00.000,-20.804,63.9815,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427972,true,2008-04-25 18:00:00.000,-20.80266,63.98216,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427973,true,2008-04-25 20:00:00.000,-20.80466,63.97616,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427974,true,2008-04-25 22:00:00.000,-20.80383,63.9765,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427975,true,2008-04-26 06:00:00.000,-20.80316,63.98216,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427976,true,2008-04-26 08:00:00.000,-20.80366,63.9815,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427977,true,2008-04-26 10:00:00.000,-20.80266,63.98366,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427978,true,2008-04-26 12:00:00.000,-20.80116,63.98033,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427979,true,2008-04-26 14:00:00.000,-20.802,63.9805,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427980,true,2008-04-26 16:00:00.000,-20.76333,63.9855,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427981,true,2008-04-26 18:00:00.000,-20.77633,63.96466,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427982,true,2008-04-26 20:00:00.000,-20.773,63.9655,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427983,true,2008-04-26 22:00:00.000,-20.7575,63.98166,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427984,true,2008-04-27 06:00:00.000,-20.74483,63.9785,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427985,true,2008-04-27 08:00:00.000,-20.742,63.979,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427986,true,2008-04-27 10:00:00.000,-20.73866,63.98066,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427987,true,2008-04-27 12:00:00.000,-20.75833,63.98316,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427988,true,2008-04-27 14:00:00.000,-20.75316,63.97983,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427989,true,2008-04-27 16:00:00.000,-20.75033,63.97866,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427990,true,2008-04-27 18:00:00.000,-20.75233,63.979,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427991,true,2008-04-27 20:00:00.000,-20.74183,63.97933,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427992,true,2008-04-27 22:00:00.000,-20.74233,63.978,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427993,true,2008-04-28 06:00:00.000,-20.77533,63.965,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427994,true,2008-04-28 08:00:00.000,-20.7415,63.97933,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427995,true,2008-04-28 10:00:00.000,-20.73883,63.97983,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427996,true,2008-04-28 12:00:00.000,-20.73916,63.97833,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427997,true,2008-04-28 14:00:00.000,-20.73833,63.97933,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427998,true,2008-04-28 16:00:00.000,-20.7445,63.97983,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369427999,true,2008-04-28 18:00:00.000,-20.75816,63.98283,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428000,true,2008-04-28 20:00:00.000,-20.73783,63.978,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428001,true,2008-04-28 22:00:00.000,-20.73716,63.979,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428002,true,2008-04-29 06:00:00.000,-20.738,63.97916,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428003,true,2008-04-29 08:00:00.000,-20.73816,63.9805,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428004,true,2008-04-29 10:00:00.000,-20.736,63.97866,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428005,true,2008-04-29 12:00:00.000,-20.74016,63.97916,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428006,true,2008-04-29 14:00:00.000,-20.74083,63.97916,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428007,true,2008-04-29 16:00:00.000,-20.74,63.97833,,"2","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428008,true,2008-04-29 18:00:00.000,-20.739,63.9785,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428009,true,2008-04-29 20:00:00.000,-20.73816,63.97883,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428010,true,2008-04-29 22:00:00.000,-20.7375,63.97866,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428011,true,2008-04-30 06:00:00.000,-20.73633,63.97933,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428012,true,2008-04-30 08:00:00.000,-20.73633,63.979,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428013,true,2008-04-30 10:00:00.000,-20.7405,63.979,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428014,true,2008-04-30 12:00:00.000,-20.741,63.97883,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428015,true,2008-04-30 14:00:00.000,-20.742,63.97966,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428016,true,2008-04-30 16:00:00.000,-20.7495,63.9785,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428017,true,2008-04-30 18:00:00.000,-20.739,63.97783,,"3","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428018,true,2008-04-30 20:00:00.000,-20.73766,63.97866,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428019,true,2008-04-30 22:00:00.000,-20.7365,63.97916,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428020,true,2008-05-01 06:00:00.000,-20.73916,63.97866,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369428021,true,2008-05-01 08:00:00.000,-20.73733,63.98033,,"4","gps","Branta leucopsis","78207","78207","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
